vocab,type,meaning,weight
dairy,n,牛奶店;牛奶及乳品業,0
dam,n,水壩,0
darling,n,心愛的人,0
dash,n,"急衝,奔跑;破折號",0
dealer,n,業者;商人;發牌者,0
decade,n,十;十年,0
deck,n,"(船的) 艙面,甲板;(紙牌的)一副",0
deed,n,契據;證書,0
definition,n,定義;釋義,0
delivery,n,"投遞,傳送",0
democracy,n,民主,0
deposit,n,存款,0
description,n,敘述;形容,0
designer,n,設計者;構思者;時裝設計師,0
detail,n,細節;詳情,0
devil,n,"魔鬼,惡魔",0
dialogue,n,對話;交談,0
diet,n,飲食;特種飲食,0
dime,n,一角硬幣,0
dip,n,(價格的)下跌,0
dirt,n,污物;爛泥;灰塵,0
disappointment,n,"失望;掃興,沮喪",0
disc,n,圓盤;盤狀物;磁盤;鐵餅,0
disco,n,迪斯科音樂,0
discotheque,n,小舞廳;迪斯科舞廳,0
discount,n,折扣,0
discovery,n,發現,0
disease,n,"病,疾病",0
disk,n,圓盤;(電腦)磁盤,0
dislike,n,"不喜愛,厭惡",0
ditch,n,溝;壕溝,0
dive,n,"俯衝,急劇下降",0
dock,n,碼頭,0
dodge,n,躲閃;託詞,0
dose,n,"(藥物等的)一劑,一服",0
drain,n,排水管,0
drip,n,滴下;滴水聲,0
drunk,n,"醉漢,酒鬼;酒宴,鬧飲",0
due,n,應得之物;應得權益;應付款;稅金,0
dump,n,垃圾場,0
dust,n,"灰塵,塵土",0
earnings,n,"收入,工資",0
echo,n,回聲;回響,0
edition,n,版本,0
editor,n,編者;校訂者,0
elbow,n,肘部,0
election,n,選舉,0
electricity,n,電;電流,0
emergency,n,緊急情況,0
emperor,n,皇帝,0
employee,n,"受雇者,雇工,雇員",0
employer,n,"雇主,雇用者",0
employment,n,雇用;受雇,0
engagement,n,訂婚;諾言;雇用;交戰,0
engine,n,引擎,0
engineer,n,工程師,0
entry,n,"進入,入場;入口",0
envy,n,妒忌;羨慕,0
escape,n,逃跑;逃脫,0
evil,n,"邪惡,罪惡",0
excellence,n,優秀;傑出;卓越,0
exchange,n,交換;交流;交易所,0
exhibition,n,展覽;展覽會,0
existence,n,"存在,實在",0
exit,n,出口,0
expectation,n,期待;預期,0
expense,n,費用;支出;消耗,0
experiment,n,實驗;試驗,0
export,n,出口,0
expression,n,表達;表示,0
extreme,n,"極端,末端",0
fable,n,寓言,0
factor,n,因素;要素,0
faint,n,昏厥,0
fairy,n,小妖精;仙女,0
faith,n,"信念;信任,完全信賴",0
fake,n,冒牌貨;仿造品,0
fan,n,風扇;扇子;迷友,0
fanatic,n,狂熱者;盲信者,0
fancy,n,愛好;迷戀;想像;怪念頭,0
fare,n,"(交通工具的)票價,車(船)費",0
fashion,n,流行式樣;時尚,0
fate,n,命運,0
faucet,n,水龍頭,0
fax,n,傳真通信,0
feather,n,羽毛,0
feature,n,"特徵,特色",0
file,n,"檔案,案卷",0
firework,n,煙火,0
fist,n,拳;掌握;支配,0
flame,n,火焰;火舌,0
flavor,n,"味,味道",0
flea,n,跳蚤,0
flesh,n,"肉,肌肉",0
float,n,漂游物;木筏,0
flock,n,"(飛禽,牲畜等的)群;人群,群眾",0
fold,n,摺疊,0
folk,n,人們,0
follower,n,追隨者;信徒,0
forehead,n,"額,前額",0
fortune,n,"財產,財富;巨款",0
fountain,n,泉水;噴泉;水源,0
freeze,n,"結冰;凝固;(物價,工資等的)凍結",0
friendship,n,友誼,0
fry,n,炸薯條,0
fund,n,"資金,基金",0
fur,n,軟毛;毛皮製品,0
furniture,n,傢俱,0
gallon,n,加侖,0
gamble,n,賭博;打賭,0
gang,n,"一幫,一群;惡少幫",0
gap,n,"裂口,缺口",0
garlic,n,大蒜;蒜頭,0
gas,n,瓦斯;汽油,0
gasoline,n,汽油,0
gesture,n,姿勢;表示,0
glance,n,一瞥;掃視,0
glory,n,"光榮,榮譽",0
glow,n,灼熱;光輝,0
gossip,n,"閒話,聊天;流言蜚語",0
governor,n,州長,0
gown,n,"(婦女穿的)長禮服;晨衣,睡袍",0
grab,n,"攫取,霸佔",0
graduate,n,大學畢業生,0
grain,n,"穀物;(砂,鹽等的)粒,細粒",0
gram,n,公克,0
grasp,n,"抓,緊握;抱",0
grasshopper,n,蚱蜢,0
greenhouse,n,"溫室,暖房",0
grin,n,露齒的笑,0
grocery,n,食品雜貨; 食品雜貨店,0
guardian,n,"保護者,守護者;管理員",0
guidance,n,指導;引導;領導,0
gum,n,口香糖,0
gym,n,體育館;體育;體操,0
gymnasium,n,體育館;健身房,0
hairdresser,n,美髮師,0
hallway,n,"玄關;門廳,走",0
handful,n,"少數,少量",0
harbor,n,"港灣,海港",0
harm,n,"損傷,傷害;危害",0
harvest,n,收穫,0
hatch,n,(船的)艙口,0
hawk,n,"鷹,隼",0
hay,n,(做飼料用的)乾草,0
headline,n,(報紙等的)標題,0
headquarters,n,"總部,總公司,總局",0
heap,n,"(一)堆,堆積",0
heaven,n,天國;上帝,0
heel,n,"腳後跟,踵",0
hell,n,"地獄,冥府",0
helmet,n,盔;頭盔;鋼盔;帽盔;安全帽,0
hike,n,徒步旅行,0
hint,n,暗示,0
historian,n,歷史學家,0
hive,n,蜂房;蜂巢;熱鬧的場所,0
hollow,n,"洞,穴;坑",0
hometown,n,故鄉;家鄉,0
honesty,n,誠實,0
honor,n,榮譽;名譽,0
horn,n,角;觸角;喇叭,0
horror,n,"恐怖,震驚,毛骨悚然",0
housekeeper,n,女管家,0
hug,n,緊抱;擁抱,0
humankind,n,人類,0
hush,n,"靜寂,沈默",0
hut,n,小屋;臨時營房,0
ideal,n,理想,0
identity,n,身分,0
ignorance,n,"無知,不學無術;愚昧",0
image,n,肖像影像,0
imagination,n,想像力;創造力,0
import,n,進口商品,0
individual,n,個人;個體,0
inferior,n,次品,0
injury,n,傷害,0
inn,n,"小旅館,客棧",0
inspector,n,檢查員;視察員;督察員,0
instruction,n,"教學,講授",0
introduction,n,介紹;正式引見,0
inventor,n,發明家,0
ivory,n,象牙,0
jail,n,監獄;拘留所,0
jar,n,"罐,罈",0
jaw,n,頜;顎,0
jelly,n,果凍;果醬,0
jet,n,噴射;噴出物;噴射機,0
jewel,n,寶石,0
jewelry,n,(總稱)珠寶;首飾,0
journal,n,日報;雜誌;期刊;日誌,0
journey,n,旅行,0
jungle,n,"(熱帶)叢林,密林",0
junk,n,廢棄的舊物,0
justice,n,正義;公平,0
kangaroo,n,袋鼠,0
kettle,n,水壺,0
keyboard,n,鍵盤,0
kidney,n,腎臟,0
kilogram,n,公斤,0
kilometer,n,公里,0
kit,n,成套工具;配套元件,0
km,n,kilometer,0
knight,n,"騎士,武士;護衛者",0
knit,n,編織衣物,0
knob,n,球形突出物,0
knot,n,花結;蝴蝶結,0
label,n,貼紙;標籤;商標,0
lace,n,鞋帶;帶子;花邊,0
ladder,n,梯子,0
laughter,n,笑;笑聲,0
laundry,n,洗衣店;送洗的衣服,0
lawn,n,"草坪,草地",0
leak,n,"(水,瓦斯等的)漏出;漏電",0
leap,n,"跳,跳躍",0
leather,n,皮革,0
leisure,n,"閒暇,空暇時間",0
lens,n,透鏡;鏡片,0
liar,n,說謊的人,0
liberty,n,自由;自由權,0
librarian,n,圖書館員,0
lifeboat,n,救生艇,0
lifeguard,n,救生員,0
lifetime,n,"一生,終身",0
lighthouse,n,燈塔,0
limb,n,肢;臂,0
linen,n,"亞麻布製品(如床單,桌巾,內衣等)",0
lipstick,n,口紅,0
litter,n,"廢棄物,零亂之物",0
liver,n,肝臟,0
load,n,裝載;擔子;工作量,0
lobby,n,大廳;門廊,0
lobster,n,龍蝦,0
lollipop,n,棒棒糖,0
lord,n,"(大寫)上帝,基督",0
loudspeaker,n,"揚聲器,擴聲器,喇叭",0
luggage,n,行李,0
lullaby,n,"催眠曲,搖籃曲",0
lung,n,"肺,肺臟",0
magnet,n,"磁鐵,磁石",0
maid,n,侍女;女僕,0
major,n,主修,0
majority,n,"過半數,大多數",0
mall,n,大規模購物中心,0
management,n,管理;經營;處理,0
manager,n,經理,0
mankind,n,人類,0
manners,n,"禮貌;規矩;風俗,習慣",0
marble,n,大理石,0
March,n,三月,0
math,n,數學,0
mathematics,n,數學,0
mayor,n,"市長,鎮長",0
meadow,n,"草地,牧草地",0
meanwhile,n,"其時,其間",0
medal,n,"獎章,紀念章,勳章",0
media,n,媒介物;新聞媒介,0
medium,n,中間;中庸;媒體;工具;傳播媒介,0
membership,n,會員身分,0
mention,n,"提及,說起",0
merchant,n,商人,0
mess,n,"混亂,凌亂的狀態",0
microphone,n,麥克風,0
microwave,n,微波爐,0
might,n,"力量,威力",0
mike,n,擴音器;麥克風,0
mill,n,磨坊;銑床;銑刀,0
millionaire,n,百萬富翁,0
miner,n,礦工,0
minor,n,未成年者;副科,0
minority,n,少數;少數民族;未成年,0
miracle,n,奇蹟,0
misery,n,痛苦;不幸;悲慘;窮困,0
missile,n,"飛彈,導彈",0
mission,n,"使節團;使命,任務",0
mist,n,薄霧;噴霧,0
mixture,n,"混合,混和",0
mob,n,"暴民,烏合之眾",0
moisture,n,濕氣,0
monk,n,修道士;僧侶,0
mood,n,"心情,心境,情緒",0
mop,n,拖把,0
moral,n,道德;品行,0
motel,n,汽車旅館,0
motor,n,"馬達,發動機",0
murder,n,"謀殺,兇殺",0
muscle,n,肌;肌肉,0
mushroom,n,蘑菇,0
musical,n,歌舞劇;音樂片,0
mystery,n,"神祕,祕密",0
nanny,n,保姆,0
nap,n,打盹兒,0
native,n,"土著,原住民",0
navy,n,海軍,0
necessity,n,必需品,0
necktie,n,領帶,0
neighborhood,n,近鄰,0
nerve,n,神經,0
network,n,電視網;電腦網絡,0
nickname,n,"綽號,渾名",0
noble,n,貴族,0
novelist,n,小說家,0
nun,n,修女;尼姑,0
oak,n,橡樹,0
occasion,n,"場合,時刻",0
operator,n,接線生;運算符號,0
opportunity,n,機會;良機,0
opposite,n,對立物,0
origin,n,起源;由來,0
original,n,原著;原畫;原版,0
orphan,n,孤兒,0
outline,n,外形;輪廓,0
overcoat,n,"外套,大衣",0
ownership,n,物主身分;所有權,0
pad,n,"墊,襯墊;護墊;鞍墊",0
pail,n,桶;提桶,0
pal,n,伙伴;好友,0
palace,n,"皇宮,宮殿",0
pancake,n,"薄煎餅,薄烤餅",0
panic,n,"恐慌,驚慌",0
parade,n,"行列,遊行",0
paradise,n,樂園,0
parcel,n,"小包,包裹",0
passage,n,"通行;走廊,過道",0
passion,n,"熱情,激情;酷愛",0
passport,n,護照;通行證;執照,0
password,n,密碼;口令;暗語,0
patience,n,耐心;忍耐;耐性;毅力,0
pause,n,"暫停,間歇;躊躇,猶豫",0
pavement,n,鋪築過的地面;人行道,0
paw,n,腳爪;爪子,0
pay,n,薪俸;報酬;報償;懲罰,0
pea,n,豌豆,0
peak,n,山頂;頂端,0
pearl,n,珍珠,0
peel,n,"(水果,蔬菜等的)皮;(對蝦等的)殼",0
peep,n,窺視;偷看;一瞥,0
penny,n,便士;一便士硬幣,0
performance,n,演出;演奏;表演,0
permission,n,"允許,許可,同意",0
permit,n,"許可證,執照",0
personality,n,"人格,品格",0
pest,n,",害蟲;有害的植物",0
pickle,n,醃黃瓜等的泡菜;鹽滷,0
pill,n,"藥丸,藥片;(女用)口服避孕藥",0
pilot,n,(飛機等的)駕駛員,0
pine,n,松樹,0
pint,n,品脫(英美容量或液量名),0
pit,n,"窪坑,凹處;地窖",0
pity,n,憐憫;同情;憾事,0
plastic,n,塑膠;塑膠製品;信用卡,0
plenty,n,豐富;充足;大量,0
plug,n,"塞子,栓;堵塞物",0
plum,n,洋李; 梅子,0
plumber,n,"管子工,鉛管工",0
pole,n,柱;竿,0
politician,n,政客,0
politics,n,"黨派關係,手腕,權術",0
poll,n,"民意測驗;投票,選舉",0
pony,n,矮種馬;小馬,0
porcelain,n,瓷;(總稱)瓷器,0
portion,n,(一)部分,0
portrait,n,"肖像,畫像;相片",0
postage,n,"郵資,郵費",0
poster,n,"招貼,海報,廣告(畫)",0
postponement,n,延期;延緩,0
pottery,n,陶器,0
poverty,n,"貧窮,貧困",0
powder,n,粉,0
prayer,n,"祈禱,禱告",0
preparation,n,"準備,預備",0
pressure,n,壓力,0
priest,n,牧師;神父,0
process,n,"過程,進程",0
product,n,產品,0
profit,n,"利潤,盈利;收益",0
program,n,節目,0
proof,n,證據;物證;證明,0
property,n,"財產,資產",0
proposal,n,提議;計劃;提案,0
protection,n,保護,0
pub,n,酒吧,0
punch,n,"一種用酒,果汁,香料等調和的飲料",0
quarrel,n,爭吵,0
quote,n,引文;報價,0
radar,n,雷達,0
rag,n,破布;抹布;破爛衣衫,0
raisin,n,葡萄乾,0
rank,n,"等級;地位,身分",0
rate,n,比率;價格,0
ray,n,光線;輻射線,0
razor,n,剃刀,0
reaction,n,"反應,感應",0
receipt,n,"收據,收條",0
receiver,n,"受領人;收件人,收款人",0
recorder,n,錄影機;錄音機,0
regret,n,"懊悔,悔恨;抱歉,遺憾;哀悼",0
release,n,"發行,發表;釋放,解放",0
relief,n,"緩和,減輕;解除",0
religion,n,宗教;宗教信仰,0
rent,n,"租金,租費",0
repair,n,修理,0
replacement,n,取代;接替,0
representative,n,"代表,代理人",0
republic,n,共和國;共和政體,0
request,n,"要求,請求",0
reserve,n,儲備(物);儲備金;保留(物);儲藏量,0
resource,n,"資源;物力,財力",0
response,n,回答;答覆,0
responsibility,n,責任,0
ribbon,n,緞帶;絲帶,0
riddle,n,"謎,謎語",0
risk,n,"危險,風險",0
roar,n,"吼,嘯;怒號;喧鬧聲",0
roast,n,烘烤;烤肉,0
robber,n,"搶劫者,強盜",0
robbery,n,搶劫;盜取;搶劫案,0
robe,n,"長袍,浴衣,睡袍;學士服",0
rocket,n,"飛彈,火箭",0
romantic,n,浪漫的人;愛幻想者,0
rot,n,"腐爛,腐壞;腐敗,墮落",0
rough,n,高低不平的地面;粗製品;梗概;草圖,0
routine,n,例行公事,0
rug,n,小地毯;毛皮地毯,0
rumor,n,"謠言,謠傳",0
rust,n,"鏽,鐵鏽",0
sack,n,袋;粗布袋,0
sake,n,理由;緣故;利益,0
saucer,n,淺碟,0
sausage,n,"香腸,臘腸",0
saving,n,"挽救;節儉,節約;儲金",0
scale,n,尺度;等級;級別,0
scarecrow,n,稻草人;威嚇物,0
scarf,n,圍巾,0
scatter,n,消散;分散,0
schedule,n,清單;目錄;時間表;課程表,0
scholar,n,學者,0
scholarship,n,獎學金,0
scoop,n,勺子;戽斗,0
scout,n,斥候;童子軍,0
scream,n,尖叫;尖銳刺耳的聲音,0
screw,n,"螺釘,螺絲釘",0
scrub,n,"擦洗,擦淨",0
seal,n,"圖章,印信;封(印)",0
security,n,"安全;保安;保障;證券,債券證券,債券",0
separation,n,分開;分離,0
sex,n,性別;色情;性交;性慾;性感,0
shade,n,蔭;陰涼處;陰暗,0
shadow,n,蔭;陰暗處;影子,0
shame,n,"羞恥(心),羞愧(感)",0
shampoo,n,洗髮精,0
shave,n,"剃刀,刮鬍刀;修面",0
shepherd,n,牧羊人,0
shovel,n,"鏟子,鐵鍬",0
sigh,n,"嘆氣,嘆息",0
signal,n,信號;暗號;交通指示燈,0
similarity,n,類似;相似,0
sin,n,"罪孽,罪惡",0
sip,n,一小口,0
situation,n,"處境,境遇",0
skate,n,冰鞋,0
ski,n,滑雪屐,0
skip,n,省略,0
skyscraper,n,摩天樓,0
slave,n,奴隸,0
sleeve,n,袖子;袖套,0
slice,n,薄片,0
slope,n,傾斜;坡度,0
snap,n,猛咬;突然折斷;劈啪聲;快照;活力,0
sore,n,"痛處;瘡,潰瘍;傷心事",0
sorrow,n,"悲痛,悲哀,悲傷,憂傷",0
spade,n,鏟;鍬,0
spaghetti,n,義大利麵條,0
spice,n,"香料,調味品;少許,一點",0
spill,n,溢出;濺出;散落,0
spin,n,旋轉;自旋,0
spit,n,"唾液,口水",0
spite,n,"惡意,心術不良",0
splash,n,濺潑聲,0
sprain,n,扭傷,0
spray,n,浪花;噴霧,0
sprinkle,n,稀疏小雨,0
spy,n,間諜,0
squeeze,n,榨;壓榨,0
stab,n,"刺,戳;刺破的傷口",0
stadium,n,"體育場,運動場;球場;競技場",0
staff,n,(全體)職員;幕僚,0
stare,n,"凝視,注視",0
statue,n,"雕像,塑像",0
steady,n,(關係確定的)情侶;固定支架,0
stepchild,n,繼子(或繼女),0
stepfather,n,"繼父,後父",0
stepmother,n,"繼母,後母",0
stereo,n,立體音響裝置,0
sting,n,螫針;刺,0
stir,n,"撥動,攪拌",0
stitch,n,一針;(縫合傷口的)針線;針法,0
stocking,n,長襪,0
stomach,n,胃,0
stool,n,凳子;擱腳凳;解大便,0
strategy,n,"策略,計謀",0
strength,n,"力量,力氣",0
strip,n,"條,帶;脫衣舞",0
structure,n,結構;構造;建築物,0
studio,n,"工作室,畫室;雕塑室;照相館",0
stuff,n,"材料,原料;物品",0
style,n,時尚;風格;文體,0
substance,n,物質;主旨;要義,0
suburb,n,郊區,0
suck,n,"吸吮,吸食;一口",0
suicide,n,"自殺,自殺行為",0
sum,n,"總和,總計",0
summary,n,"總結,摘要",0
summit,n,頂峰;最高級會議,0
superior,n,上司;長官,0
survey,n,調查;調查報告,0
survival,n,倖存;殘存,0
survivor,n,"倖存者,生還者",0
suspect,n,嫌疑犯;可疑分子,0
suspicion,n,"懷疑,疑心,猜疑",0
sweat,n,"汗,汗水",0
swell,n,"鼓起,膨脹",0
switch,n,"開關,電閘",0
sword,n,"劍,刀",0
system,n,系統,0
tablet,n,藥片;小片,0
tack,n,大頭釘;圖釘,0
tag,n,標籤,0
tailor,n,裁縫師,0
tap,n,龍頭;竊聽器,0
tax,n,稅;稅金,0
tease,n,戲弄;賣弄風騷的女孩,0
technique,n,技巧;技術,0
technology,n,工藝學;工藝,0
temper,n,情緒;脾氣;暴躁,0
temperature,n,溫度,0
territory,n,"領土,版圖",0
text,n,"正文,本文",0
theory,n,學說;論說,0
thirst,n,"渴,口渴",0
thread,n,線,0
threat,n,"威脅,恐嚇",0
tickle,n,呵癢;癢感;使人癢的東西,0
tide,n,潮汐;潮水,0
timber,n,木材;樹林,0
tissue,n,紙巾;面紙;(動植物的)組織[,0
tobacco,n,菸草;煙葉,0
ton,n,噸,0
tortoise,n,"陸龜;龜,烏龜",0
toss,n,擲幣賭勝負,0
tourism,n,"旅遊,觀光",0
tourist,n,"旅遊者,觀光者",0
tow,n,"拖,拉;牽引;拖輪;拖曳車",0
trace,n,蹤跡,0
trader,n,商人;交易人,0
trail,n,"拖曳物,尾部",0
transport,n,交通工具,0
trash,n,垃圾,0
traveler,n,旅客;遊客,0
tray,n,"盤子,托盤",0
tremble,n,"震顫,發抖",0
trend,n,"趨勢,傾向;時尚",0
tribe,n,部落;種族,0
troop,n,"軍隊,部隊",0
trunk,n,樹幹;大血管,0
tub,n,浴缸,0
tug,n,"牽引,拖曳",0
tulip,n,鬱金香,0
tumble,n,跌跤;墜落,0
tummy,n,肚子,0
tune,n,曲調;歌曲,0
tutor,n,家庭教師,0
twig,n,細枝;嫩枝,0
twin,n,孿生兒,0
twist,n,扭傷;曲解,0
typewriter,n,打字機,0
union,n,工會;結合,0
unity,n,整體;一貫性,0
universe,n,宇宙,0
upset,n,翻倒;傾覆,0
van,n,有蓋小貨車,0
variety,n,"多樣化,變化",0
vase,n,花瓶,0
vehicle,n,車輛;飛行器;傳播媒介;工具,0
verse,n,詩;韻文,0
vest,n,背心,0
vice-president,n,副(總統、校長、總裁等),0
victim,n,受害者,0
violence,n,暴力行為,0
violet,n,紫蘿蘭,0
vision,n,視力;視覺;洞察力,0
vitamin,n,維他命,0
volume,n,"卷,冊",0
wag,n,搖擺; 愛說笑打趣的人,0
wage,n,薪水;報酬,0
wages,n,代價;報償;工資總額,0
wagon,n,運貨馬車,0
wander,n,遊蕩;徘徊,0
warmth,n,溫暖;親切;熱情,0
wax,n,蠟;蜂蠟;耳垢,0
wealth,n,財富;大量,0
weave,n,"織法,編法",0
web,n,蜘蛛網;網狀物,0
weed,n,雜草;野草,0
weep,n,哭泣,0
wheat,n,小麥,0
whip,n,抽打;拍擊,0
whistle,n,口哨;警笛,0
willow,n,柳,0
wink,n,眨眼;瞬間,0
wipe,n,"擦,揩",0
wisdom,n,"智慧,才智;名言",0
wrap,n,覆蓋物,0
wrist,n,手腕,0
X-ray,n,X光照片,0
yawn,n,呵欠,0
yell,n,叫喊;吼叫;歡呼,0
yolk,n,蛋黃,0
youngster,n,年輕人,0
zipper,n,拉鍊,0
zone,n,地區;時區;(地)層,0
