vocab,type,meaning,weight
defense,n,"防禦,保衛,防護",0
delight,n,"欣喜,愉快",0
demand,n,"要求,請求",0
demonstration,n,實地示範,0
departure,n,"離開;出發,起程",0
dependent,n,受撫養者,0
depression,n,"沮喪,意氣消沈",0
destruction,n,破壞;毀滅;消滅,0
detective,n,偵探;私家偵探,0
determination,n,堅定;果斷,0
device,n,"儀器,裝置",0
diaper,n,尿布,0
digest,n,消化,0
digestion,n,"消化;(知識等的)領悟,吸收",0
dignity,n,尊嚴,0
diligence,n,勤勉;勤奮,0
diploma,n,畢業文憑,0
diplomat,n,外交官,0
disadvantage,n,不利條件,0
disaster,n,"災害,災難,不幸",0
discipline,n,"紀律,風紀;教養",0
discouragement,n,"沮喪,氣餒,洩氣;勸阻",0
disguise,n,"假扮,偽裝",0
disgust,n,"厭惡,憎惡",0
disorder,n,"混亂,無秩序; 不適,小病",0
dispute,n,爭論;爭執;爭端,0
distribution,n,分發;分配,0
district,n,"地區,區域,地帶",0
divorce,n,離婚,0
doctor,n,醫生,0
dorm,n,宿舍,0
doze,n,"瞌睡,假寐",0
draft,n,草稿;徵兵;通風,0
dread,n,"畏懼,恐怖",0
drift,n,漂流;漂移,0
drill,n,"鑽,鑽頭;鑽床",0
dye,n,"染料,染色",0
dynasty,n,王朝;朝代,0
earnest,n,"認真,誠摯",0
earphone,n,耳機,0
economics,n,經濟學,0
economist,n,經濟學者,0
economy,n,"節約,節省",0
efficiency,n,效率;效能,0
elastic,n,"橡皮帶,鬆緊帶;橡皮圈",0
electrician,n,電工;電氣技師,0
electronics,n,電子學,0
email,n,electronic mail,0
e-mail,n,電子郵件,0
embarrassment,n,窘;難堪;使人為難的人(或事物),0
embassy,n,大使館,0
emphasis,n,"強調,重視,重點",0
empire,n,帝國,0
encounter,n,"遭遇,衝突",0
enforcement,n,執行;強制,0
engineering,n,工程;工程學,0
enlargement,n,放大,0
entertainment,n,"招待,款待; 演藝界",0
enthusiasm,n,"熱心,熱情",0
equality,n,相等;平等,0
equipment,n,"配備,裝備",0
era,n,時代;年代,0
errand,n,"差事,差使",0
escalator,n,電扶梯,0
essay,n,論說文;散文,0
essential,n,"要素,要點;本質,實質",0
establishment,n,建立;創立;建立的機構,0
estimate,n,估計;估價,0
evaluation,n,評估;估價,0
eve,n,前夕,0
evidence,n,證據;證詞;證人;物證,0
examinee,n,應試者;受檢查者,0
examiner,n,主考人;檢查人;審查員,0
exception,n,例外,0
exhaust,n,排出;排氣,0
exhibit,n,"展示品,陳列品",0
expansion,n,擴展;擴張,0
explanation,n,"說明,解釋",0
explosion,n,爆發;爆炸,0
explosive,n,爆炸物;炸藥,0
exposure,n,暴露;暴曬,0
extent,n,程度;限度;範圍,0
facility,n,"能力;技能;設備, 設施; 工具;(供特定用途的)場所",0
fame,n,"聲譽,名望",0
fantasy,n,空想;幻想,0
farewell,n,告別;告別辭,0
feast,n,"盛宴,筵席",0
ferry,n,渡輪,0
fetch,n,活人的魂;鬼,0
fiction,n,小說,0
finance,n,財政;金融,0
firecracker,n,爆竹;鞭炮,0
fireplace,n,壁爐,0
flunk,n,失敗;不及格,0
flush,n,紅暈,0
foam,n,泡沫,0
forecast,n,預測,0
formation,n,"形成;構成物; 形態, 結構",0
formula,n,"配方,處方;公式",0
fort,n,"堡壘,要塞",0
fossil,n,化石;守舊的人(或事物),0
foundation,n,"建立,創辦;基礎;基金會",0
founder,n,創立者;奠基者,0
fragrance,n,芬芳;香味,0
frame,n,骨架;結構,0
freeway,n,高速公路,0
frequency,n,"頻率,次數",0
freshman,n,"一年級生,新生",0
frost,n,霜,0
frown,n,蹙額;不悅之色,0
frustration,n,失望;挫折,0
fuel,n,燃料,0
fulfillment,n,"完成,履行;實現;成就(感)",0
fundamental,n,基本原則(或原理);綱要,0
funeral,n,"喪葬,葬儀",0
gallery,n,"畫廊,美術館",0
gangster,n,"歹徒,匪盜,流氓",0
gaze,n,"凝視,注視",0
gear,n,齒輪;工具;設備,0
gene,n,"基因,遺傳因子",0
generation,n,世代;產生,0
generosity,n,寬宏大量;慷慨,0
genius,n,天才,0
germ,n,微生物;細菌;病菌,0
giggle,n,咯咯地笑;傻笑,0
ginger,n,"生薑,薑",0
glide,n,"滑翔,下滑",0
glimpse,n,瞥見;一瞥,0
globe,n,地球儀;地球,0
goods,n,商品;貨物,0
grace,n,優雅;(票據等到期後的)寬限,0
graduation,n,畢業典禮,0
grammar,n,文法,0
grapefruit,n,葡萄柚,0
gratitude,n,"感激之情,感恩,感謝",0
grave,n,墓穴,0
greeting,n,"問候,迎接,招呼;賀詞;問候語",0
grief,n,"悲痛,悲傷",0
grind,n,研磨,0
groom,n,馬伕;新郎,0
guarantee,n,保證;保證書,0
guilt,n,有罪;犯罪;過失,0
gulf,n,海灣,0
gull,n,"鷗,海鷗; 易受騙的人",0
halt,n,"暫停,停止;終止",0
handwriting,n,書寫;手寫,0
hardship,n,"艱難,困苦",0
hardware,n,金屬器件;硬體,0
harmonica,n,口琴,0
harmony,n,和諧;協調,0
haste,n,急忙;慌忙;性急,0
hatred,n,"憎恨,增惡;敵意",0
headphone,n,頭戴式耳機,0
helicopter,n,直昇機,0
herd,n,畜群;牧群,0
hesitation,n,"躊躇,猶豫",0
homeland,n,祖國;家鄉,0
honeymoon,n,蜜月,0
hook,n,"鉤,掛鉤",0
horizon,n,地平線,0
hose,n,軟管;長統襪;短統襪,0
hostel,n,旅舍,0
household,n,"一家人;家眷;家庭,戶",0
housewife,n,家庭主婦,0
housework,n,家務,0
humanity,n,人性;人道;慈愛,0
humidity,n,"濕氣,濕度",0
hurricane,n,"颶風,暴風雨",0
hydrogen,n,氫,0
iceberg,n,浮在海洋上的巨大冰塊,0
identification,n,認出;識別,0
idiom,n,成語,0
idol,n,偶像,0
illustration,n,"說明,圖解",0
imitation,n,"模仿,模擬;仿造;偽造",0
immigrant,n,"移民,僑民",0
immigration,n,移居,0
impact,n,"衝擊,撞擊;影響",0
impression,n,印象,0
incident,n,事件;事變,0
indication,n,指示;指點,0
infant,n,嬰兒,0
infection,n,傳染;侵染,0
inflation,n,通貨膨脹,0
information,n,資訊,0
ingredient,n,"要素,因素",0
initial,n,(字的)起首字母,0
innocence,n,天真無邪,0
input,n,輸入,0
insert,n,插入物;夾在報刊中的散頁廣告,0
inspection,n,檢查;檢閱;視察,0
inspiration,n,靈感,0
instinct,n,本能;天性;直覺,0
instructor,n,教練;指導者,0
insult,n,"侮辱,羞辱",0
insurance,n,保險;保險契約,0
intellectual,n,知識分子,0
intelligence,n,智能;智慧;理解力,0
intensity,n,強度;極度,0
intention,n,意圖,0
interaction,n,互動,0
intermediate,n,中間事物;調解人,0
Internet,n,網際網路,0
interruption,n,中止;干擾,0
intimate,n,"至交,密友",0
intonation,n,語調;抑揚之聲,0
invasion,n,"入侵,侵略",0
invention,n,"發明,創造",0
investigation,n,調查,0
investment,n,投資;投資額,0
involvement,n,介入,0
isolation,n,隔離,0
itch,n,癢,0
jealousy,n,妒忌;猜忌,0
junior,n,較年少者;三年級生,0
knuckle,n,關節;肘;蹄;(鉸鏈的)關節,0
lab,n,"實驗室,研究室",0
labor,n,"勞工;分娩,陣痛",0
laboratory,n,"實驗室,研究室",0
lag,n,滯後;衰退,0
landmark,n,"地標,陸標;里程碑",0
landscape,n,"風景,景色",0
landslide,n,山崩;(選舉中的)壓倒性大勝利,0
launch,n,(船的)下水;發射,0
lead,n,"指導;領先地位;線索,鉛筆心",0
learning,n,"學習;學問,學識",0
lecture,n,授課;冗長的訓話,0
lecturer,n,講演者,0
legend,n,傳說;傳奇故事,0
license,n,"許可,特許",0
limitation,n,"極限,限度",0
liquor,n,酒;含酒精飲料,0
literature,n,文學;文學作品,0
loan,n,貸款,0
location,n,位置;場所,0
locker,n,(公共場所的)衣物櫃,0
logic,n,邏輯;邏輯學,0
lotion,n,"(化妝等用的)化妝水,塗劑",0
loyalty,n,忠誠;忠心,0
luxury,n,"奢侈品,奢華;享受,樂趣",0
ma'am,n,女士,0
machinery,n,機器;機械,0
madam,n,"夫人,太太",0
makeup,n,構造;性格;化妝;補考;排版,0
manual,n,手冊,0
manufacture,n,"製品,產品",0
manufacturer,n,"製造業者,廠商",0
marathon,n,馬拉松賽跑,0
margin,n,邊緣;利潤,0
maturity,n,成熟;完善;(支票等的)到期,0
maximum,n,最高極限,0
measure,n,尺寸,0
mechanic,n,技工,0
memorial,n,紀念碑,0
mercy,n,"慈悲,憐憫;仁慈",0
merit,n,"長處,優點;法律依據",0
messenger,n,送信人,0
microscope,n,顯微鏡,0
mineral,n,礦物,0
minimum,n,最小數;最低限度,0
minister,n,部長;大臣,0
ministry,n,(常大寫)(政府的)部,0
mischief,n,"頑皮,淘氣",0
misfortune,n,不幸;惡運,0
modesty,n,"謙遜,虛心",0
monitor,n,監視器,0
monthly,n,月刊,0
monument,n,"紀念碑,紀念塔,紀念館",0
motivation,n,刺激;推動,0
mudslide,n,塌方;山崩,0
murderer,n,"謀殺犯,兇手",0
murmur,n,低聲抱怨,0
mustache,n,髭;小鬍子,0
nationality,n,國籍,0
neglect,n,忽略;疏忽;疏漏,0
nightmare,n,夢魘;惡夢,0
nonsense,n,胡說;胡鬧,0
noun,n,名詞,0
nursery,n,托兒所;苗圃,0
nylon,n,尼龍,0
obedience,n,服從;順從,0
objection,n,反對;異議,0
objective,n,"目的,目標",0
observation,n,觀察;觀測,0
obstacle,n,障礙(物);妨礙,0
occupation,n,"工作,職業;佔領;佔用",0
offense,n,"進攻,攻擊;冒犯;觸怒",0
opera,n,歌劇,0
operation,n,手術;操作,0
oral,n,口試,0
orbit,n,運行軌道,0
orchestra,n,管弦樂隊,0
outcome,n,結果;結局,0
oval,n,卵形(物),0
oxygen,n,氧;氧氣,0
pace,n,步速;速度;進度,0
panel,n,鑲板;壁板;專門小組,0
parachute,n,降落傘,0
paragraph,n,"(文章的)段,節",0
participation,n,參加,0
participle,n,分詞,0
partnership,n,合夥(或合作)關係,0
pasta,n,麵糰,0
pebble,n,小卵石,0
pedal,n,踏板;腳蹬,0
peer,n,"同輩,同事",0
penalty,n,處罰;刑罰;罰款,0
percent,n,百分之一,0
percentage,n,"百分率,百分比",0
perfection,n,完美;盡善盡美,0
perfume,n,香水;香料,0
persuasion,n,"說服,勸說",0
petal,n,花瓣,0
phenomenon,n,現象,0
philosopher,n,哲學家,0
philosophy,n,哲學,0
photography,n,"照相術,攝影術",0
physician,n,醫師,0
physicist,n,物理學家,0
physics,n,物理,0
pianist,n,鋼琴家;鋼琴演奏者,0
pickpocket,n,扒手,0
pioneer,n,拓荒者,0
pirate,n,海盜;劫掠者,0
plot,n,陰謀;標繪圖,0
plural,n,複數,0
polish,n,"磨光,擦亮",0
pollution,n,污染,0
popularity,n,普及;流行;聲望,0
porter,n,"搬運工人,腳夫",0
possession,n,擁有;佔有;所有物,0
pregnancy,n,懷孕,0
preposition,n,介系詞;前置詞,0
presentation,n,"贈送;呈現;介紹,引見",0
preservation,n,維護;維持;保存;保藏;防腐,0
prevention,n,"預防,防止",0
prime,n,"最初,初期",0
privacy,n,"祕密,私下",0
privilege,n,特權;優特,0
procedure,n,程序;手續;步驟,0
production,n,製造;生產,0
profession,n,職業同行,0
professional,n,"專家,內行",0
professor,n,教授,0
promotion,n,"提升,晉級",0
prompt,n,催促;提醒,0
pronoun,n,代名詞,0
pronunciation,n,發音;發音法;讀法,0
prosperity,n,"興旺,繁榮,昌盛,成功",0
protein,n,蛋白質,0
protest,n,"抗議,異議",0
proverb,n,"諺語,俗語",0
psychologist,n,心理學家,0
psychology,n,心理學,0
publication,n,"出版;發表,宣佈",0
publicity,n,名聲;宣傳,0
publisher,n,出版商,0
pursuit,n,"追蹤,追擊",0
quake,n,地震;顫抖;搖晃,0
quilt,n,被(子);被褥,0
quotation,n,引用;引證;引文,0
rage,n,"狂怒,盛怒",0
rainfall,n,"降雨,下雨;降雨量",0
rebel,n,造反者;反抗者,0
recall,n,回想;收回,0
reception,n,"接待,接見;接待處",0
recipe,n,食譜,0
recognition,n,"認出,識別;承認",0
recovery,n,"恢復,復甦;復元,痊癒",0
recreation,n,消遣;娛樂,0
reduction,n,減少;削減,0
reference,n,參考文獻;出處;提及,0
reflection,n,反射;回響,0
reform,n,"改革,改良",0
refugee,n,難民;流亡者,0
refusal,n,拒絕,0
register,n,"登記,註冊",0
registration,n,"登記,註冊,掛號",0
regulation,n,"規章;規則,規定;條例",0
rejection,n,拒絕;退回,0
relative,n,親戚,0
relaxation,n,"緩和,放寬,減輕",0
remark,n,"言辭;談論,評論",0
remedy,n,治療;治療法;藥物,0
repetition,n,重複;反覆,0
representation,n,"代表,代理",0
reputation,n,"名譽,名聲",0
rescue,n,援救;營救,0
research,n,"(學術)研究;調查,探究",0
researcher,n,研究員;調查者,0
reservation,n,保留(意見);預訂的房間(或席座),0
resignation,n,辭職;放棄,0
resistance,n,"抵抗,反抗",0
resolution,n,決心;決定;解決,0
resolve,n,"決心,決意;堅決,剛毅,果斷",0
restriction,n,限制;約束;限定;限制規定,0
retirement,n,退休,0
retreat,n,撤退,0
reunion,n,團聚;重聚,0
revenge,n,報仇;報復,0
revision,n,修訂;校訂;修正,0
revolution,n,革命;循環,0
revolutionary,n,革命者,0
reward,n,報答;報償;獎賞,0
rhyme,n,"韻,韻腳",0
rhythm,n,節奏;韻律,0
romance,n,"戀愛,風流韻事;愛情小說",0
route,n,路;路線;路程,0
ruin,n,毀滅;崩潰;廢墟;傾家蕩產,0
sacrifice,n,"牲禮,祭品",0
salary,n,"薪資,薪水",0
salesman,n,售貨員,0
salesperson,n,"店員,售貨員",0
saleswoman,n,女店員;售貨員,0
satellite,n,衛星,0
satisfaction,n,"滿意,滿足",0
scenery,n,風景,0
scold,n,責罵,0
scratch,n,抓痕;擦傷,0
screwdriver,n,螺絲刀;螺絲起子,0
sculpture,n,"雕刻品,雕塑品;雕",0
seagull,n,海鷗,0
senior,n,資深人士;(大學)四年級生,0
settler,n,殖民者;開拓者,0
shaver,n,理髮師,0
shelter,n,遮蓋物;避難所,0
shift,n,移動,0
shrug,n,聳肩,0
shuttle,n,(織機的)梭;短程運行的車輛,0
sightseeing,n,"觀光,遊覽",0
significance,n,"重要性,重要",0
sincerity,n,真實;誠心誠意,0
singular,n,單數,0
site,n,"地點,場所",0
sketch,n,"速寫,素描",0
sled,n,平底雪橇,0
sledge,n,雪橇,0
sleigh,n,(輕便)雪橇,0
slight,n,輕蔑;怠慢,0
slogan,n,"口號,標語",0
smog,n,煙霧,0
sneeze,n,噴嚏,0
sob,n,"嗚咽(聲),啜泣(聲)",0
socket,n,插座;插口,0
software,n,軟體,0
sophomore,n,(大學;高中的)二年級學生,0
souvenir,n,"紀念品,紀念物",0
spare,n,備用品;備用零件,0
spark,n,"火花,火星",0
sparkle,n,"火花;閃耀,閃光",0
sparrow,n,麻雀,0
spear,n,矛;魚叉,0
species,n,種類;種,0
split,n,分裂;分割,0
sportsman,n,運動家;願意冒險的人,0
sportsmanship,n,"運動員精神,運動道德",0
sportswoman,n,女運動家,0
status,n,"狀況,狀態",0
stem,n,"莖,(樹)幹,(葉)柄",0
stroke,n,"中風;打,擊;(寫字,繪畫的)一筆",0
submarine,n,潛艇,0
suggestion,n,"建議,提議",0
surf,n,海浪,0
surgeon,n,外科醫生,0
surgery,n,(外科)手術,0
surrender,n,"投降,自首",0
surroundings,n,周圍的事物;周圍的情況,0
sway,n,搖動;搖擺;影響,0
syllable,n,音節,0
sympathy,n,"同情,同情心;弔唁",0
symphony,n,"交響樂,交響曲",0
syrup,n,糖漿,0
technician,n,"技術人員,技師",0
telegram,n,電報,0
telegraph,n,"電報,電信",0
telescope,n,望遠鏡,0
tendency,n,傾向;癖性,0
tension,n,緊張;張力,0
terror,n,"恐怖,驚駭",0
theme,n,主題思想;題材,0
tolerance,n,"寬容,寬大",0
tomb,n,墓;墓碑,0
tragedy,n,悲劇,0
transfer,n,移交;轉讓,0
translation,n,譯文;譯本,0
translator,n,譯者,0
transportation,n,運輸;輸送;交通車輛,0
triumph,n,勝利,0
tug-of-war,n,拔河,0
twinkle,n,"閃爍,閃耀",0
typist,n,打字員,0
underpass,n,地下通道,0
unique,n,獨一無二的人(或事物),0
universal,n,普通性;普遍現象,0
university,n,大學,0
urge,n,強烈的慾望,0
usage,n,"使用,用法",0
vegetarian,n,素食者,0
verb,n,動詞,0
vessel,n,"船,艦;器皿;血管",0
vinegar,n,醋,0
violation,n,違反;違背,0
virgin,n,處女,0
virtue,n,美德;優點,0
virus,n,病毒,0
volcano,n,火山,0
volunteer,n,"志願者,義工",0
vowel,n,母音字母,0
voyage,n,乘船旅遊; 空中旅行,0
walnut,n,胡桃;胡桃色,0
website,n,網站,0
weekly,n,週刊;週報,0
welfare,n,福利;社會救濟,0
wit,n,機智;風趣,0
witch,n,"女巫,巫婆",0
witness,n,目擊者;證詞;證據,0
wizard,n,奇才;高手;男巫,0
wreck,n,"(船等的)失事,遇難",0
wrinkle,n,皺;皺紋,0
yogurt,n,優格,0
